,Alternative SF Returns (Dynamic SF Supply,SPY,Aggregate Bonds,Bitcoin,Ethereum,Commodities,Gold
29/04/2024,0.00001082,-0.01597,-0.00409,-0.05005,-0.06376,-0.01277,-0.02014
30/04/2024,0.00019831,-0.00325,0.00042,-0.04100,-0.01533,-0.01467,0.00902
01/05/2024,0.00113372,0.00931,0.00450,0.01423,0.00556,0.00347,-0.00309
02/05/2024,0.00037608,0.01232,0.00511,0.06175,0.03808,0.00130,-0.00080
03/05/2024,0.00000015,0.01027,0.00073,0.01502,0.00369,0.01119,0.01046
04/05/2024,0.00000052,0.00000,0.00000,0.00098,0.00506,0.00000,0.00000
05/05/2024,0.00000408,0.00000,0.00000,-0.01157,-0.02176,0.00000,0.00000
06/05/2024,0.00000125,0.00110,0.00208,-0.01291,-0.01840,-0.00086,-0.00461
07/05/2024,0.00000022,0.00010,-0.00208,-0.02069,-0.01315,-0.00515,-0.00295
08/05/2024,0.00000742,0.00575,0.00187,0.03093,0.02149,0.00387,0.01566
09/05/2024,0.00000255,0.00129,-0.00208,-0.03491,-0.04066,-0.00172,0.00808
10/05/2024,0.00001849,0.00013,0.00052,0.00000,0.00000,0.00642,-0.01127
11/05/2024,0.00000968,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
12/05/2024,0.00000198,0.00000,0.00000,0.00387,-0.01093,0.00000,0.00000
13/05/2024,0.00000039,0.00458,0.00270,0.02063,0.01702,-0.00428,0.00843
14/05/2024,0.00006410,0.01231,0.00661,-0.00919,-0.01381,0.00342,0.01276
15/05/2024,0.00003916,-0.00206,-0.00113,0.06605,0.04056,0.00256,-0.00390
16/05/2024,0.00000823,0.00144,-0.00320,-0.00654,-0.02198,0.01017,0.01636
17/05/2024,0.00000159,0.00115,-0.00093,0.01987,0.05358,0.00882,0.00402
18/05/2024,0.00000708,0.00000,0.00000,0.00132,0.00304,0.00000,0.00000
19/05/2024,0.00000110,0.00000,0.00000,-0.00556,-0.01177,0.00000,0.00000
20/05/2024,0.00119979,0.00245,0.00186,0.06596,0.17991,-0.00419,-0.00147
21/05/2024,0.00000357,-0.00288,-0.00124,-0.01879,0.02536,-0.01438,-0.01854
22/05/2024,0.00000261,-0.00733,-0.00279,-0.00814,-0.00426,-0.00512,-0.02015
23/05/2024,0.00004106,0.00659,0.00114,-0.02161,0.00693,0.00683,0.00093
24/05/2024,0.00000004,0.00070,-0.00467,0.01311,-0.01504,0.01770,0.01046
25/05/2024,0.00000050,0.00000,0.00000,0.00478,0.00724,0.00000,0.00000
26/05/2024,0.00000137,0.00000,0.00000,-0.00234,0.03911,0.00000,0.00000
27/05/2024,0.00000080,0.00000,0.00000,-0.01186,-0.01848,0.00000,0.00000
28/05/2024,0.00000722,-0.01368,0.00083,-0.00093,-0.01638,-0.02367,-0.00745
30/05/2024,0.00000054,0.00907,0.00322,0.00780,-0.00684,-0.00472,-0.00588
31/05/2024,0.00000008,0.00082,0.00290,-0.01339,0.00361,-0.01428,0.00888
01/06/2024,0.00000003,0.00000,0.00000,0.00116,0.00778,0.00000,0.00000
02/06/2024,0.00000031,0.00000,0.00000,0.00912,-0.00205,0.00000,0.00000
03/06/2024,0.00000167,0.00112,0.00361,0.01160,-0.00630,-0.01008,-0.00902
04/06/2024,0.00000007,0.01180,0.00339,0.02777,0.02393,0.01659,0.01914
06/06/2024,0.00000182,-0.00122,-0.00886,-0.00202,-0.01551,-0.01440,-0.03634
07/06/2024,0.00002413,0.00309,-0.00083,-0.02157,-0.03089,0.01440,0.00913
08/06/2024,0.00000252,0.00000,0.00000,-0.00242,-0.00386,0.00000,0.00000
09/06/2024,0.00000005,0.00000,0.00000,0.00512,0.00263,0.00000,0.00000
10/06/2024,0.00000073,0.00241,0.00341,-0.01779,-0.02537,-0.00130,0.00285
11/06/2024,0.00012599,0.00818,0.00474,-0.01526,-0.02400,0.00346,0.00266
12/06/2024,0.00000024,0.00201,0.00502,-0.00008,-0.00281,0.00086,-0.00818
13/06/2024,0.00000686,0.00061,0.00102,-0.00963,-0.00234,-0.00389,0.01288
14/06/2024,0.00080255,0.00793,-0.00358,-0.00872,0.00123,0.00346,-0.00521
15/06/2024,0.00000060,0.00000,0.00000,-0.00041,0.01702,0.00000,0.00000
16/06/2024,0.00001339,0.00000,0.00000,0.00178,0.00784,0.00000,0.00000
17/06/2024,0.00000139,0.00254,0.00358,-0.01096,-0.04047,0.00817,0.00400
18/06/2024,0.00002657,-0.00272,-0.00174,-0.00515,0.03199,0.00214,0.01241
20/06/2024,0.00000601,-0.00456,0.00010,-0.00800,-0.01207,-0.00816,-0.01561
21/06/2024,0.00000013,-0.00326,0.00082,-0.00572,-0.00131,0.00816,0.00395
22/06/2024,0.00029961,0.00000,0.00000,0.00192,0.00365,0.00000,0.00000
23/06/2024,0.00000246,0.00000,0.00000,-0.02431,-0.03308,0.00000,0.00000
24/06/2024,0.00029246,0.00384,-0.00010,-0.02428,-0.00829,-0.00945,-0.00497
25/06/2024,0.00002022,0.00125,-0.00451,0.00983,0.00635,0.00172,-0.00927
26/06/2024,0.00000498,0.00158,0.00164,-0.01549,-0.00421,0.00516,0.01127
27/06/2024,0.00000359,-0.00394,-0.00493,0.01315,0.02264,-0.00430,0.00009
28/06/2024,0.00000091,0.00206,-0.00848,-0.01845,-0.02268,0.01283,0.00260
29/06/2024,0.00000181,0.00000,0.00000,0.00289,-0.00372,0.00000,0.00000
30/06/2024,0.00000053,0.00000,0.00000,0.04014,0.03627,0.00000,0.00000
01/07/2024,0.00000047,0.00671,0.00332,-0.00380,-0.01097,0.00127,-0.00005
02/07/2024,0.00000197,0.00445,0.00537,-0.03585,-0.02931,0.00550,0.01121
03/07/2024,0.00026597,0.00575,0.00503,-0.03198,-0.03679,0.00379,0.01340
04/07/2024,0.00108937,0.00000,0.00000,-0.06531,-0.10159,0.00000,0.00000
05/07/2024,0.00482436,0.00115,0.00031,0.02106,0.02006,-0.01355,-0.01248
06/07/2024,0.00000119,0.00000,0.00000,0.02914,0.02534,0.00000,0.00000
07/07/2024,0.00000126,0.00000,0.00000,-0.05128,-0.05962,0.00000,0.00000
08/07/2024,0.00022508,0.00097,-0.00092,0.03428,0.06157,-0.00684,0.00169
09/07/2024,0.00000087,0.00119,0.00613,0.00860,0.00503,0.00343,0.02123
11/07/2024,0.00000026,0.00629,0.00275,-0.01156,0.00249,-0.00386,-0.00063
12/07/2024,0.00000014,0.00275,-0.00346,0.01732,0.01307,-0.00733,0.00322
13/07/2024,0.00000041,0.00000,0.00000,0.02628,0.01451,0.00000,0.00000
14/07/2024,0.00000014,0.00000,0.00000,0.05132,0.04766,0.00000,0.00000
15/07/2024,0.00000018,0.00591,0.00407,0.03406,0.04208,-0.00260,0.01973
16/07/2024,0.00000019,-0.01412,0.00071,0.01466,0.00330,0.00000,-0.00465
17/07/2024,0.00000083,-0.00771,-0.00274,-0.01305,-0.01474,-0.00740,-0.00640
18/07/2024,0.00000012,-0.00666,-0.00204,-0.01080,-0.00267,-0.01364,-0.01810
19/07/2024,0.00000100,0.01026,-0.00041,0.03831,0.02231,0.00265,0.00032
20/07/2024,0.00000050,0.00000,0.00000,0.00693,0.00269,0.00000,0.00000
21/07/2024,0.00000081,0.00000,0.00000,0.01176,0.00334,0.00000,0.00000
22/07/2024,0.00000171,-0.00157,-0.00010,-0.00567,-0.01200,-0.00932,0.00351
23/07/2024,0.00000099,-0.02292,-0.00307,-0.02284,-0.00866,-0.00045,-0.00351
24/07/2024,0.00000822,-0.00522,0.00276,-0.02943,-0.08451,0.00223,-0.01577
25/07/2024,0.00011553,0.01114,0.00357,0.04307,0.01956,-0.01029,0.01048
26/07/2024,0.00000031,0.00059,0.00163,0.01331,0.00493,-0.00451,-0.00141
27/07/2024,0.00000044,0.00000,0.00000,0.00252,-0.00189,0.00000,0.00000
28/07/2024,0.00000013,0.00000,0.00000,0.01942,0.03244,0.00000,0.00000
29/07/2024,0.00000014,-0.00508,0.00101,-0.04324,-0.01131,-0.00317,0.00994
30/07/2024,0.00000211,0.01612,0.00536,-0.00462,-0.00447,0.02285,0.01795
31/07/2024,0.00000618,-0.01426,0.00111,-0.03360,-0.03628,-0.01203,-0.00345
01/08/2024,0.00002967,-0.01879,0.01113,0.00941,-0.00453,-0.01855,-0.00191
02/08/2024,0.00083557,-0.02956,-0.00080,-0.04432,-0.06223,-0.00183,-0.01277
03/08/2024,0.00029341,0.00000,0.00000,-0.01586,-0.01922,0.00000,0.00000
04/08/2024,0.00237070,0.00000,0.00000,-0.11358,-0.22419,0.00000,0.00000
05/08/2024,0.03368520,0.00918,-0.00600,0.02777,0.06858,-0.00827,-0.00803
06/08/2024,0.00000136,-0.00671,-0.00302,0.01992,0.00383,0.00918,-0.00068
07/08/2024,0.00002531,0.02285,-0.00151,0.00476,-0.02815,0.00910,0.01557
08/08/2024,0.00000036,0.00440,0.00352,0.07074,0.10078,0.00587,0.00245
09/08/2024,0.00000284,0.00053,0.00171,-0.01452,-0.03432,0.01386,0.01700
10/08/2024,0.00000112,0.00000,0.00000,0.01121,0.01687,0.00000,0.00000
11/08/2024,0.00000055,0.00000,0.00000,-0.04226,-0.03976,0.00000,0.00000
12/08/2024,0.00000194,0.01631,0.00400,0.00885,0.04468,-0.00937,-0.00153
13/08/2024,0.00000204,0.00315,0.00180,0.03189,0.01933,-0.00629,-0.00819
14/08/2024,0.00000072,0.01699,-0.00420,-0.04409,-0.02319,0.00809,0.00313
15/08/2024,0.00000718,0.00224,0.00240,-0.00759,-0.02580,-0.00628,0.02214
16/08/2024,0.00000045,0.00952,0.00110,0.01974,0.00408,-0.00542,-0.00164
17/08/2024,0.00000093,0.00000,0.00000,0.00512,0.00621,0.00000,0.00000
18/08/2024,0.00000015,0.00000,0.00000,-0.01230,0.01261,0.00000,0.00000
19/08/2024,0.00000416,-0.00163,0.00299,0.03087,0.00552,-0.00408,0.00366
20/08/2024,0.00004632,0.00343,0.00189,-0.02101,-0.02580,-0.00501,-0.00133
21/08/2024,0.00001305,-0.00788,-0.00408,0.02108,0.00983,-0.00091,-0.01205
22/08/2024,0.00000008,0.01057,0.00458,0.00117,0.00783,0.01768,0.01149
23/08/2024,0.00000933,-0.00239,-0.00089,0.05379,0.04265,0.01028,0.00318
24/08/2024,0.00000017,0.00000,0.00000,0.00278,0.00503,0.00000,0.00000
25/08/2024,0.00000039,0.00000,0.00000,-0.00030,-0.00760,0.00000,0.00000
26/08/2024,0.00000089,0.00137,0.00030,-0.01823,-0.02202,-0.00490,0.00270
27/08/2024,0.00038026,-0.00582,-0.00089,-0.05617,-0.08142,-0.01214,-0.00705
28/08/2024,0.00000643,0.00009,-0.00129,-0.00710,0.01869,0.01124,0.00516
29/08/2024,0.00000059,0.00950,-0.00239,-0.00090,-0.00142,-0.01124,-0.00715
30/08/2024,0.00001048,-0.02079,0.00110,0.00309,0.00221,-0.02010,-0.00433
31/08/2024,0.00000048,0.00000,0.00000,-0.01156,-0.01323,0.00000,0.00000
01/09/2024,0.00002759,0.00000,0.00000,-0.01442,-0.01676,0.00000,0.00000
02/09/2024,0.00000015,0.00000,0.00000,0.02394,0.02721,0.00000,0.00000
03/09/2024,0.00000506,-0.00205,0.00437,-0.04133,-0.05735,-0.00741,0.00061
04/09/2024,0.00026884,-0.00244,0.00258,0.00831,0.01358,0.00232,0.00830
05/09/2024,0.00000408,-0.01697,0.00129,-0.01051,-0.00671,-0.01354,-0.00743
06/09/2024,0.00260112,0.01113,0.00148,-0.04975,-0.06628,0.00282,0.00420
07/09/2024,0.00000021,0.00000,0.00000,0.00969,0.02035,0.00000,0.00000
08/09/2024,0.00000037,0.00000,0.00000,0.01264,0.00754,0.00000,0.00000
09/09/2024,0.00000023,0.00435,0.00305,0.02679,0.01721,-0.01464,0.00439
10/09/2024,0.00000003,0.01021,-0.00030,0.00370,0.00166,0.00900,-0.00159
11/09/2024,0.00000027,0.00839,-0.00089,0.02273,0.00703,0.01915,0.01741
12/09/2024,0.00000002,0.00521,0.00207,-0.00341,-0.00210,0.00185,0.00989
13/09/2024,0.00000382,0.00148,0.00236,0.04222,0.03199,0.00736,-0.00008
14/09/2024,0.00000084,0.00000,0.00000,-0.00324,-0.00535,0.00000,0.00000
15/09/2024,0.00000171,0.00000,0.00000,-0.02702,-0.06088,0.00000,0.00000
16/09/2024,0.00010940,0.00041,-0.00098,-0.00872,0.00271,0.00685,-0.00555
17/09/2024,0.00031252,-0.00297,-0.00315,0.04168,0.02221,-0.00639,-0.00774
18/09/2024,0.00001143,0.01692,0.00010,0.02528,0.02837,0.01771,0.01542
19/09/2024,0.00000012,-0.00230,-0.00128,0.01322,0.05740,0.00045,0.01457
21/09/2024,0.00000417,0.00000,0.00000,0.02234,0.04948,0.00000,0.00000
23/09/2024,0.00000707,0.00286,0.00138,-0.01903,-0.01789,0.01651,0.01387
24/09/2024,0.00000008,0.00430,-0.00306,0.04591,0.02439,-0.01471,-0.01231
28/09/2024,0.00000004,0.00000,0.00000,-0.00376,-0.00570,0.00000,0.00000
29/09/2024,0.00000008,0.00000,0.00000,-0.02001,-0.01776,0.00000,0.00000
30/09/2024,0.00000032,-0.00900,-0.00040,-0.01298,-0.00014,0.01736,0.01044
01/10/2024,0.00006126,0.00042,-0.00208,-0.03076,-0.05424,0.00835,0.00020
02/10/2024,0.00000993,-0.00183,-0.00407,-0.00553,-0.03758,0.01434,-0.00069
03/10/2024,0.00011609,0.00905,-0.00648,-0.00796,-0.01312,0.00259,-0.00200
04/10/2024,0.00000004,-0.00908,-0.00341,0.01537,0.01401,0.01368,-0.00339
05/10/2024,0.00000001,0.00000,0.00000,0.00014,0.00579,0.00000,0.00000
06/10/2024,0.00000008,0.00000,0.00000,0.02564,0.03264,0.00000,0.00000
07/10/2024,0.00000489,0.01632,-0.00090,-0.01836,-0.01967,-0.03235,-0.01286
09/10/2024,0.00000236,-0.00175,-0.00060,-0.02477,-0.02156,0.01954,0.00732
10/10/2024,0.00000803,0.01412,-0.00060,0.02791,0.01858,-0.01473,0.00922
12/10/2024,0.00098776,0.00000,0.00000,0.00258,0.00800,0.00000,0.00000
13/10/2024,0.00000040,0.00000,0.00000,0.02330,0.02354,0.00000,0.00000
14/10/2024,0.00000504,-0.00780,0.00402,0.01788,0.03652,-0.01938,0.00346
15/10/2024,0.00000361,0.00434,0.00130,0.02643,0.00279,-0.00267,0.00499
16/10/2024,0.00000049,0.00009,-0.00492,0.00744,0.00865,0.00134,0.00597
17/10/2024,0.00000087,0.00384,0.00070,-0.00104,-0.01208,-0.00536,0.01056
18/10/2024,0.00000002,-0.00164,-0.00696,0.00948,0.01209,0.00313,-0.00020
20/10/2024,0.00000776,0.00000,0.00000,0.01037,0.03426,0.00000,0.00000
21/10/2024,0.00000067,-0.00053,0.00020,-0.02269,-0.03344,0.01726,0.01073
22/10/2024,0.00000024,-0.00918,-0.00253,-0.00469,-0.01100,-0.00572,-0.01212
23/10/2024,0.00001562,0.00216,0.00193,0.00239,-0.02695,-0.00044,0.00766
24/10/2024,0.00003184,-0.00035,-0.00203,0.01160,-0.00959,0.00704,0.00205
25/10/2024,0.00002638,0.00309,-0.00162,-0.01647,-0.02835,-0.02711,0.00004
26/10/2024,0.00000166,0.00000,0.00000,0.00497,0.01280,0.00000,0.00000
27/10/2024,0.00000005,0.00000,0.00000,0.00706,-0.00271,0.00000,0.00000
28/10/2024,0.00000554,0.00162,0.00112,0.04644,0.05166,-0.00180,0.01084
29/10/2024,0.00000231,-0.02283,-0.00122,0.02008,0.01926,0.01922,-0.01013
31/10/2024,0.00000403,0.00421,-0.00714,-0.04261,-0.06029,-0.01068,-0.00411
01/11/2024,0.00000559,-0.00216,0.00419,0.00449,0.00262,0.01686,0.00142
02/11/2024,0.00000014,0.00000,0.00000,-0.01720,-0.02255,0.00000,0.00000
03/11/2024,0.00010588,0.00000,0.00000,0.00999,0.00832,0.00000,0.00000
04/11/2024,0.00004838,0.01202,0.00234,-0.01170,-0.01815,0.00614,0.00225
05/11/2024,0.00000193,0.02456,-0.00786,0.08590,0.06511,-0.01099,-0.03086
06/11/2024,0.00000153,0.00770,0.00755,0.00384,0.09137,0.01012,0.01595
07/11/2024,0.00000787,0.00432,0.00173,0.01529,0.02280,-0.01544,-0.00679
08/11/2024,0.00000188,0.00095,-0.00224,0.00695,0.02354,-0.01613,-0.02375
09/11/2024,0.00022276,0.00000,0.00000,0.03318,0.06656,0.00000,0.00000
10/11/2024,0.00000036,0.00000,0.00000,0.03107,0.00106,0.00000,0.00000
11/11/2024,0.00031888,-0.00311,-0.00582,0.08227,0.04498,-0.00543,-0.00867
12/11/2024,0.00037727,0.00049,-0.00020,-0.01532,-0.04272,-0.00318,-0.01013
13/11/2024,0.00002691,-0.00645,-0.00041,0.03365,0.01424,-0.00091,-0.00261
14/11/2024,0.00000180,-0.01289,0.00010,-0.03021,-0.06647,-0.00503,-0.00177
15/11/2024,0.00001609,0.00409,0.00092,0.04312,0.03406,0.02266,0.01884
16/11/2024,0.00000077,0.00000,0.00000,-0.01058,-0.00692,0.00000,0.00000
17/11/2024,0.00000184,0.00000,0.00000,0.00146,-0.00302,0.00000,0.00000
18/11/2024,0.00000086,0.00365,0.00143,0.01206,0.00934,0.00313,0.00892
19/11/2024,0.00002235,0.00034,-0.00102,0.00730,-0.00920,-0.00045,0.00562
20/11/2024,0.00004431,0.00535,-0.00051,0.05470,0.00944,0.00712,0.00830
21/11/2024,0.00000185,0.00309,0.00072,0.01363,0.07922,0.00089,0.01281
22/11/2024,0.00000028,0.00339,0.00896,-0.00246,-0.01147,-0.01429,-0.02990
23/11/2024,0.00002417,0.00000,0.00000,-0.00393,0.01834,0.00000,0.00000
24/11/2024,0.00026024,0.00000,0.00000,-0.00305,-0.01311,0.00000,0.00000
25/11/2024,0.00001793,0.00521,-0.00152,-0.03633,0.01547,0.00000,0.00194
26/11/2024,0.00000788,-0.00303,0.00274,-0.01902,-0.00599,-0.00541,0.00222
27/11/2024,0.00006127,0.00619,0.00394,0.03453,0.05905,0.00090,0.00859
28/11/2024,0.00000009,0.00000,0.00000,0.00517,-0.00766,0.00000,0.00000
29/11/2024,0.00000037,0.00179,-0.00303,0.00439,0.01988,-0.00725,-0.00879
30/11/2024,0.00000519,0.00000,0.00000,-0.00234,0.01407,0.00000,0.00000
01/12/2024,0.00001230,0.00000,0.00000,0.00260,-0.00279,0.00000,0.00000
02/12/2024,0.00001076,0.00046,-0.00192,-0.00832,-0.01286,0.01131,0.00201
03/12/2024,0.00005916,0.00619,0.00324,-0.00006,0.00658,-0.00541,0.00303
04/12/2024,0.00006650,-0.00165,0.00020,0.07342,0.04929,-0.00136,-0.00743
05/12/2024,0.00184137,0.00189,0.00282,-0.05260,0.01317,-0.00773,0.00037
06/12/2024,0.00000166,-0.00516,-0.00292,0.01772,0.02472,0.00954,0.00987
07/12/2024,0.00001217,0.00000,0.00000,0.00116,-0.00527,0.00000,0.00000
08/12/2024,0.00000039,0.00000,0.00000,-0.00382,-0.01057,0.00000,0.00000
09/12/2024,0.00156352,-0.00311,-0.00121,-0.02403,-0.06007,0.00226,0.01308
10/12/2024,0.00012770,0.00770,-0.00233,0.00539,-0.01074,0.01255,0.00949
11/12/2024,0.00002266,-0.00517,-0.00406,0.03122,0.06265,-0.00402,-0.01477
12/12/2024,0.00000091,-0.00020,-0.00377,-0.00696,0.00224,-0.00045,-0.01217
13/12/2024,0.00000076,0.00426,0.00092,0.01668,-0.00059,-0.00538,0.00241
14/12/2024,0.00000021,0.00000,0.00000,0.00568,-0.00579,0.00000,0.00000
15/12/2024,0.00000016,0.00000,0.00000,0.02236,0.01507,0.00000,0.00000
16/12/2024,0.00000002,-0.00413,0.00000,0.01818,0.01338,-0.00677,-0.00385
17/12/2024,0.00000301,-0.03026,-0.01087,-0.02512,-0.04203,-0.00910,-0.01937
18/12/2024,0.00058849,-0.00031,-0.00258,-0.03132,-0.04997,0.00000,0.00142
19/12/2024,0.00031932,0.00858,0.00269,-0.03346,-0.07294,0.00638,0.01038
20/12/2024,0.00074122,0.00597,-0.00310,0.00297,0.02582,-0.05125,-0.00472
21/12/2024,0.00000595,0.00000,0.00000,-0.01476,-0.04920,0.00000,0.00000
22/12/2024,0.00000304,0.00000,0.00000,-0.00424,0.00224,0.00000,0.00000
23/12/2024,0.00000386,0.01105,0.00114,-0.01578,0.02470,0.00572,0.00199
24/12/2024,0.00000952,0.00007,0.00072,0.04076,0.02318,-0.00286,0.00673
25/12/2024,0.00000004,0.00000,0.00000,0.00086,-0.01341,0.00000,0.00000
26/12/2024,0.00000234,-0.01058,-0.00207,-0.02143,-0.01980,0.00476,-0.00689
27/12/2024,0.00000563,-0.01148,0.00392,-0.01846,-0.00922,0.00897,-0.00319
28/12/2024,0.00000045,0.00000,0.00000,0.00577,0.01228,0.00000,0.00000
29/12/2024,0.00000020,0.00000,0.00000,-0.01941,0.00104,0.00000,0.00000
30/12/2024,0.00000175,-0.00364,-0.00124,-0.00848,-0.01677,0.00516,0.00621
31/12/2024,0.00000090,-0.00246,0.00010,0.01162,0.00177,0.00977,0.01350
01/01/2025,0.00000143,0.00000,0.00000,0.02305,0.02250,0.00000,0.00000
02/01/2025,0.00000018,0.01243,-0.00103,0.01133,0.01255,-0.00511,-0.00790
03/01/2025,0.00000007,0.00574,-0.00103,0.01244,0.03759,0.00186,-0.00123
04/01/2025,0.00000004,0.00000,0.00000,0.00420,0.01521,0.00000,0.00000
05/01/2025,0.00000009,0.00000,0.00000,0.01081,0.00792,0.00000,0.00000
06/01/2025,0.00000013,-0.01137,-0.00352,0.02293,0.00105,0.00464,0.00562
07/01/2025,0.00029565,0.00146,0.00114,-0.05492,-0.09362,-0.00185,0.00530
08/01/2025,0.00065786,-0.01539,-0.00561,-0.01977,-0.00268,0.02652,0.00951
09/01/2025,0.00026075,0.00000,0.00000,-0.00593,-0.02575,0.00000,0.00000
10/01/2025,0.00000070,0.00155,-0.00094,0.00194,-0.00479,0.00719,-0.01000
11/01/2025,0.00000026,0.00000,0.00000,0.00575,0.01375,0.00000,0.00000
12/01/2025,0.00000079,0.00000,0.00000,-0.00017,-0.01250,0.00000,0.00000
13/01/2025,0.00145518,0.00138,0.00031,0.00570,-0.02196,-0.00045,0.00524
14/01/2025,0.00000020,0.01803,0.00862,0.02160,0.01705,0.01601,0.00746
15/01/2025,0.00000370,-0.00192,0.00217,0.02440,0.04438,-0.00442,0.00689
16/01/2025,0.00002337,0.00999,0.00000,0.01827,-0.00142,-0.00444,-0.00532
17/01/2025,0.00000605,0.00911,0.00330,0.02080,-0.00080,-0.00491,0.01537
18/01/2025,0.00001029,0.00000,0.00000,0.01243,-0.02664,0.00000,0.00000
19/01/2025,0.00013063,0.00000,0.00000,-0.02556,-0.00186,0.00000,0.00000
20/01/2025,0.00000088,0.00000,0.00000,0.00009,-0.00830,0.00000,0.00000
21/01/2025,0.00016137,0.00561,-0.00237,0.03230,0.02661,-0.00089,0.00512
22/01/2025,0.00000029,0.00544,-0.00165,-0.03465,-0.04190,-0.00359,-0.00142
23/01/2025,0.00000068,-0.00292,0.00165,0.02516,0.04198,0.00045,0.00620
24/01/2025,0.00000107,-0.01425,0.00555,0.00102,-0.00919,-0.01538,-0.01046
25/01/2025,0.00000050,0.00000,0.00000,0.00500,0.01548,0.00000,0.00000
26/01/2025,0.00000666,0.00000,0.00000,-0.04650,-0.05963,0.00000,0.00000
27/01/2025,0.00227034,0.00856,-0.00031,0.02482,0.01678,0.00091,0.00862
28/01/2025,0.00001610,-0.00449,-0.00062,-0.00920,-0.02743,0.00182,-0.00385
29/01/2025,0.00000086,0.00535,0.00144,0.03286,0.02283,0.00091,0.01503
30/01/2025,0.00000103,-0.00534,-0.00205,-0.01332,0.00640,-0.00182,0.00197
31/01/2025,0.00000014,-0.00675,-0.00236,-0.01612,0.02363,0.00771,0.00532
01/02/2025,0.00000451,0.00000,0.00000,-0.02664,-0.06086,0.00000,0.00000
02/02/2025,0.00186799,0.00000,0.00000,-0.07038,-0.23216,0.00000,0.00000
03/02/2025,0.02458948,0.00669,0.00185,0.07539,0.13150,0.00271,0.00980
04/02/2025,0.00021240,0.00405,0.00533,-0.02038,-0.02604,-0.00633,0.00619
05/02/2025,0.00000562,0.00347,-0.00102,-0.00497,0.03288,0.00045,-0.00265
06/02/2025,0.00000179,-0.00920,-0.00318,-0.00133,-0.03586,0.00045,0.00178
07/02/2025,0.00002062,0.00677,0.00031,-0.01194,-0.03257,0.01439,0.01680
08/02/2025,0.00000026,0.00000,0.00000,0.00950,0.01445,0.00000,0.00000
09/02/2025,0.00001256,0.00000,0.00000,-0.00359,-0.01730,0.00000,0.00000
10/02/2025,0.00000005,0.00076,-0.00226,0.01174,0.02460,0.00756,-0.00366
11/02/2025,0.00000001,-0.00323,-0.00526,-0.02586,-0.03907,-0.01114,0.00105
12/02/2025,0.00000103,0.01050,0.00598,0.01380,0.04863,0.00492,0.00981
13/02/2025,0.00000017,-0.00005,0.00369,-0.00108,-0.00689,0.00045,-0.01498
14/02/2025,0.00000053,0.00293,-0.00400,0.00770,0.00751,0.01460,0.01643
15/02/2025,0.00000012,0.00000,0.00000,0.00037,-0.00601,0.00000,0.00000
16/02/2025,0.00000023,0.00000,0.00000,-0.01501,-0.01500,0.00000,0.00000
17/02/2025,0.00000006,0.00000,0.00000,-0.00032,0.01421,0.00000,0.00000
18/02/2025,0.00178988,0.00235,0.00144,-0.00824,-0.01209,0.00787,0.00055
19/02/2025,0.00001600,-0.00417,0.00154,0.02010,0.02575,0.00131,0.00052
20/02/2025,0.00000062,-0.01725,0.00429,0.01030,0.00456,-0.01402,-0.00092
21/02/2025,0.00292941,-0.00456,0.00173,-0.01862,-0.02582,-0.00354,0.00541
22/02/2025,0.00034542,0.00000,0.00000,0.00007,0.02986,0.00000,0.00000
23/02/2025,0.00000011,0.00000,0.00000,-0.01215,-0.02338,0.00000,0.00000
24/02/2025,0.00053059,-0.00499,0.00619,-0.03430,-0.07856,-0.01113,-0.01328
25/02/2025,0.00443479,0.00050,0.00162,-0.03610,-0.00197,-0.00855,0.00153
26/02/2025,0.00267690,-0.01609,-0.00152,-0.04269,-0.07576,0.00135,-0.01536
27/02/2025,0.00097713,0.01548,0.00444,-0.05700,-0.07833,-0.00770,-0.00629
28/02/2025,0.00445783,-0.01768,-0.00091,0.07080,0.06202,-0.00638,0.01309
01/03/2025,0.00001317,0.00000,0.00000,-0.00536,-0.01898,0.00000,0.00000
02/03/2025,0.00000956,0.00000,0.00000,0.07873,0.09435,0.00000,0.00000
03/03/2025,0.00060629,-0.01191,-0.00252,-0.10582,-0.16230,0.00320,0.00866
04/03/2025,0.00177170,0.01069,-0.00344,0.04028,0.04229,-0.00274,0.00208
05/03/2025,0.00000007,-0.01791,-0.00102,0.05939,0.05630,-0.00504,-0.00509
06/03/2025,0.00000025,0.00559,-0.00122,-0.05081,-0.06370,0.00869,0.00052
07/03/2025,0.00008838,-0.02700,0.00477,-0.01415,-0.00268,-0.00640,-0.00879
08/03/2025,0.00000817,0.00000,0.00000,-0.00378,0.01890,0.00000,0.00000
09/03/2025,0.00022280,0.00000,0.00000,-0.04799,-0.06231,0.00000,0.00000
10/03/2025,0.00537141,-0.00835,-0.00355,-0.03218,-0.10756,0.00549,0.01166
11/03/2025,0.00221904,0.00529,-0.00295,0.03333,0.01099,0.00000,0.00434
12/03/2025,0.00032106,-0.01342,0.00305,0.01695,0.00937,-0.00365,0.01760
13/03/2025,0.00004171,0.02045,-0.00203,0.00565,0.01371,0.00548,0.00040
14/03/2025,0.00000040,0.00768,0.00132,0.00432,0.01381,0.00680,0.00540
15/03/2025,0.00000018,0.00000,0.00000,-0.02201,-0.02692,0.00000,0.00000
